,text_1,text_2,label,POS dist score,1-gram_overlap,chrf_score_norm,WMD,ROUGE-1 recall,ROUGE-1 precision,ROUGE-1 F,ROUGE-2 recall,ROUGE-2 precision,ROUGE-2 F,ROUGE-L recall,ROUGE-L precision,ROUGE-L F,BertScore,L2_score
375,it is crucial that,it is also essential,3.0,0.0,2.5,1.592356687898089,2.8307679462318487,2.5,2.5,2.5,1.6666666666666665,1.6666666666666665,1.6666666666666665,2.5,2.5,2.5,4.4855,3.150371828439225
376,i am scared,i 'm so scared,4.667,5.0,2.8571428571428568,3.125,1.6860184179735724,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.6297,3.202675941955774
377,assistance payments,assistance to,3.0,5.0,2.5,2.725366876310273,1.4314833417994457,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.3534,1.6415217653318783
378,but i am,"well , i 've",3.333,5.0,1.6666666666666665,0.8474576271186441,6.070171626605459,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,4.4062,2.1862379626838497
379,get involved,had been involved,3.667,0.0,2.0,3.333333333333334,1.9450283655372933,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.6148,1.7413505849300606
380,considered and adopted,discussed and adopted,4.0,0.0,3.333333333333333,3.13573883161512,1.2056736578853675,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.9936,2.7057690100703646
381,the differences among,the differences between,3.667,5.0,3.333333333333333,3.654188948306596,1.693414723604011,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.8768,3.542566074783146
382,and regulations of,and rules of the,3.333,3.205392479048629,2.8571428571428568,1.6339869281045751,1.6755044365513274,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.614,2.8004272118079014
383,the arab states,the arabs,4.0,2.8484002463241698,2.0,2.380952380952381,1.039166224357078,1.6666666666666665,2.5,2.0,0.0,0.0,0.0,1.6666666666666665,2.5,2.0,4.665,2.3910980114608056
384,reaffirm the,", reiterating",3.667,0.0,0.0,0.78125,2.605183560199196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2983,1.4112325690541212
385,on the development of a,the process of drafting a,3.0,3.4318661734543974,3.0,1.2077294685990336,2.7305635343099537,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,4.4748,2.156983629174863
386,achieving a higher degree of,achieve greater,3.333,0.0,0.0,1.1707988980716253,2.019262723439202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2325,1.638386757204473
387,to avoid,thus avoiding,4.333,0.0,0.0,3.0555555555555562,2.9289865256448864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8621,1.8096890011799585
388,i work,i really am,3.0,5.0,2.0,0.8333333333333335,5.065997693698423,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.0905,1.6242042047008396
389,has not yet been,have not already been,5.0,0.0,2.5,2.083333333333333,1.9100880068045176,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.5299,2.9786248136034232
390,examination of the question of the,consideration of the issue of the,3.333,3.042049221975409,2.5,2.653927813163482,1.2717142523557616,3.333333333333333,3.333333333333333,3.333333333333333,2.0,2.0,2.0000000000000004,3.333333333333333,3.333333333333333,3.333333333333333,4.8165,2.519794339207065
391,- what 's that mean,what 's that supposed to mean,4.667,0.0,4.0,3.714285714285714,2.1673829746835573,4.0,3.333333333333333,3.636363636363636,2.5,2.0,2.2222222222222223,4.0,3.333333333333333,3.636363636363636,4.5826,3.1754462555179774
392,list -rrb-,-rrb- listed,3.333,0.0,2.5,2.8138528138528143,1.2371303927807775,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.6848,1.6484260498910124
393,pertinent terms and conditions of,requirements for the,3.333,1.969868359243049,0.0,0.5707762557077625,2.363651862954938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0732,1.295512900985988
394,cost of transportation,cost of transporting,4.667,5.0,3.333333333333333,3.886010362694301,0.7740256201250083,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.761,3.2586000830907143
395,this is unbelievable,- you 're unbelievable,4.667,0.0,1.6666666666666665,3.0131826741996233,2.3364777711042493,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,4.3366,2.142561777419622
396,'re really,are really,3.333,0.0,2.5,4.333333333333334,0.7851974557044478,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.4115,3.3538991307298076
397,rule 160,article 160,3.0,2.8292619072190237,2.5,3.160919540229884,2.3837738969830333,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.9892,0.9525306710226644
398,it emphasises,the state party emphasizes,3.0,0.0,0.0,2.68361581920904,1.886312954218773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4674,1.4141433124378726
399,sake of the,interests of both the,3.667,2.831015902514728,2.8571428571428568,1.8421052631578945,2.1245832436934924,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.5096,1.6307229167747272
400,are relevant to the,shall apply to the,3.333,0.0,2.5,1.5752032520325199,3.1240167102771186,2.5,2.5,2.5,1.6666666666666665,1.6666666666666665,1.6666666666666665,2.5,2.5,2.5,4.5662,2.2182620910645157
401,and submit them,and present them,3.333,0.0,3.333333333333333,2.1164021164021167,2.277126447468293,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.8359,2.2447381727910987
402,goes well beyond,go far beyond,3.667,0.0,1.6666666666666665,1.9570707070707067,2.5164973967522037,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.5493,2.360271162385465
403,is worth emphasising,is necessary to underline,2.667,0.0,1.4285714285714284,0.787037037037037,2.9891606849965,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,4.3399,1.8247720580662765
404,all necessary measures for,all appropriate measures to ensure that,4.333,5.0,2.0,2.116935483870968,1.9397708918914127,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.5711,2.758529326937653
405,order to improve,", with a view to improving",3.0,2.7018643632424335,1.25,2.6436781609195403,3.3261628640942886,1.6666666666666665,0.8333333333333333,1.1111111111111112,0.0,0.0,0.0,1.6666666666666665,0.8333333333333333,1.1111111111111112,4.522,1.9609226827876682
406,is absolutely,is definitely,4.333,0.0,2.5,1.2698412698412698,2.7701811670242864,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.7028,2.614021864935493
407,management regimes,regulatory regimes,4.0,5.0,2.5,1.9892473118279568,2.180552161624532,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.8896,1.5119975999913802
408,"yes , i am","oh , yes , you are",2.667,0.0,1.4285714285714284,2.409638554216868,2.6677173231970803,2.5,1.6666666666666665,2.0,1.6666666666666665,1.0,1.25,2.5,1.6666666666666665,2.0,4.5483,2.492152769895102
409,strengthening cooperation among,strengthened cooperation between,3.667,5.0,1.6666666666666665,3.1759906759906755,1.7161818776421334,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.9036,2.983853846791849
410,nuclear weapons and international,nuclear weapons and the,2.0,5.0,3.75,3.0225988700564974,1.2503290649032528,3.75,3.75,3.75,3.333333333333333,3.333333333333333,3.333333333333333,3.75,3.75,3.75,4.6804,3.1469853055225006
411,"acknowledges ,",was acknowledged,4.667,0.0,0.0,3.8461538461538463,1.1338905380184754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411,1.9079805423398049
412,drafting committee,drafting of a,3.0,2.7742041129594823,2.0,2.2222222222222223,2.5756208514667893,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.1949,1.3839671756599339
413,adopted a resolution,adoption of resolutions,4.333,2.003646999080231,0.0,3.1367041198501875,1.3718219597581247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666,1.912162014864618
414,was underlined that,was stressed that,2.667,0.0,3.333333333333333,1.9938650306748469,2.1884076907015766,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.4615,3.104155594377996
415,ministers of,prime minister in,3.667,3.50381311140473,0.0,2.8333333333333326,1.9864468077188602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2377,0.9188242438456866
416,are bad,be harmful,2.667,0.0,0.0,1.2152777777777777,3.4881338165829265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6472,1.4332568703316286
417,medical doctors,by doctors,4.333,5.0,2.5,2.2916666666666665,2.656125701032125,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.9883,1.2430697182708617
418,months back,months away,2.667,5.0,2.5,2.7450980392156867,2.186729005518913,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.3287,2.243335578486521
419,am going to tell you,'m going to tell you,5.0,0.0,4.0,4.714285714285714,0.4416740105077624,4.0,4.0,4.000000000000001,3.75,3.75,3.75,4.0,4.0,4.000000000000001,4.682,4.168613870360946
420,are operated by,are carried out by,4.333,0.0,2.8571428571428568,1.6927083333333337,1.6633259050164575,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.6036,2.338818798848056
421,been communicated to,been forwarded to,3.667,0.0,3.333333333333333,1.5503875968992251,2.535608743453795,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.7083,2.9954114681723225
422,are in favour,lend my support,3.667,2.8636279143143777,0.0,0.5451713395638629,4.042274051253258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3042,0.8194665054967416
423,"activities , especially","activities , particularly",4.333,5.0,2.5,2.8582930756843803,1.3066088873919044,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.9477,4.332109915909491
424,was still in,are in,3.667,0.0,2.0,0.6554307116104868,3.7830956373906135,1.6666666666666665,2.5,2.0,0.0,0.0,0.0,1.6666666666666665,2.5,2.0,4.4722,2.1199705499046693
425,findings of the,outcomes of all the,1.6669999999999998,2.922383496506178,2.8571428571428568,1.5503875968992251,3.502512318798587,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.5164,1.9557887115401624
426,its operations,current operations,2.333,5.0,2.5,3.6414565826330536,1.7043064076799497,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.9955,1.8959579474789514
427,is not available to,are not subject to,3.333,0.0,2.5,1.321138211382114,2.6643799433329978,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.4375,2.154509199740705
428,even more comprehensive,more comprehensive,4.667,0.0,4.0,3.875,0.787468489588347,3.333333333333333,5.0,4.0,2.5,5.0,3.333333333333333,3.333333333333333,5.0,4.0,4.7809,2.5555335571470423
429,the proper functioning of,the normal functioning of,3.333,5.0,3.75,3.2222222222222223,1.1762527106847789,3.75,3.75,3.75,1.6666666666666665,1.6666666666666665,1.6666666666666665,3.75,3.75,3.75,4.8403,3.189522470199726
430,human rights violation,breaches of human rights,3.0,3.980699725169221,2.8571428571428568,2.580372250423012,2.2668865297836818,3.333333333333333,2.5,2.8571428571428577,2.5,1.6666666666666665,2.0,3.333333333333333,2.5,2.8571428571428577,4.5015,1.5854392920350433
431,"first and foremost ,",the first is that the,3.0,0.0,1.4285714285714284,1.3731060606060608,2.8174543816331425,1.25,1.0,1.1111111111111112,0.0,0.0,0.0,1.25,1.0,1.1111111111111112,4.1522,1.689105669788583
432,guiding principles,principles,3.333,5.0,3.333333333333333,2.5510204081632653,1.8565241024109875,2.5,5.0,3.333333333333333,0.0,0.0,0.0,2.5,5.0,3.333333333333333,4.3562,1.3301192061078186
433,the special rapporteur informed the government,the special rapporteur advised the government,4.667,5.0,4.0,4.051459293394776,0.770214773389854,4.166666666666667,4.166666666666667,4.166666666666667,3.0,3.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667,4.9071,3.7832852260400687
434,decided to defer the,decides to defer,4.333,0.0,2.8571428571428568,2.923976608187135,0.8292559614140189,2.5,3.333333333333333,2.8571428571428577,1.6666666666666665,2.5,2.0,2.5,3.333333333333333,2.8571428571428577,4.7431,3.0613886836260926
435,council is,rights council,3.667,5.0,2.5,3.1645569620253164,1.867189367694584,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.3471,0.7453166254846435
436,on establishing,to be established,4.333,0.0,0.0,3.0183727034120733,2.076914779267901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401,1.4504742009096376
437,also concluded,group concluded,4.667,0.0,2.5,3.304597701149425,1.8697571324103783,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.9812,1.823732484485014
438,of progress made in implementing,of progress in the implementation,4.0,5.0,3.0,3.322072072072072,0.83960595245811,3.0,3.0,3.0,1.25,1.25,1.25,3.0,3.0,3.0,4.7535,3.110336813070199
439,both the government of,the government is,4.0,5.0,2.8571428571428568,3.2894736842105265,1.6204684043011284,2.5,3.333333333333333,2.8571428571428577,1.6666666666666665,2.5,2.0,2.5,3.333333333333333,2.8571428571428577,4.3952,2.5636169543143903
440,article 78 of,section 78 of,3.667,3.1646658819595173,3.333333333333333,2.0634920634920637,1.5837637950957903,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.9548,2.166078253611602
441,was able to,'ve managed to,3.667,0.0,1.6666666666666665,1.0416666666666667,3.6111626558627017,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.4834,2.1331047586974003
442,medical services,medical care is,4.667,2.6791621693332046,2.0,2.3631840796019903,1.1934332692707184,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.3212,1.8863512101150164
443,adoption by,adopted an,4.0,0.0,0.0,1.6865079365079363,2.4779835006280773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2638,0.9993183729956181
444,and capacity,and the ability,2.667,2.908808316598741,2.0,1.4455782312925167,2.616355640761517,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.454,2.1253832859871618
445,ensure the protection of,purpose of protecting,4.0,2.875960864457982,1.4285714285714284,2.083333333333333,1.3671021028843453,1.25,1.6666666666666665,1.4285714285714284,0.0,0.0,0.0,1.25,1.6666666666666665,1.4285714285714284,4.2236,1.3388035137649692
446,"member state , and",member states as well,3.667,4.194698694166099,1.4285714285714284,3.2172995780590714,1.8376394133030145,1.25,1.25,1.25,0.0,0.0,0.0,1.25,1.25,1.25,4.3356,2.4299117862774535
447,assisted to,is helping to,3.333,0.0,2.0,0.9578544061302684,3.3480974937385852,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.5075,1.2180100124811473
448,in my answer,in my reply,4.667,3.5068294264334936,3.333333333333333,2.039007092198581,2.7231696345785257,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.8025,3.3641031765660134
449,the ship,board ships,3.333,2.4122339735618823,0.0,2.155172413793104,3.304280200855575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8669,1.1800425551747642
450,included in,mainstreamed in,4.0,0.0,2.5,1.6853932584269662,3.423189287025788,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.6346,1.8310997066015768
451,preparing for,of the preparations for,4.667,0.0,1.6666666666666665,2.391304347826087,2.020156157845186,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,4.4059,1.5475075416850528
452,"no , no , this is","- nope ,",4.0,0.0,0.0,0.5514705882352942,3.530799058515504,0.8333333333333333,1.6666666666666665,1.1111111111111112,0.0,0.0,0.0,0.8333333333333333,1.6666666666666665,1.1111111111111112,4.2168,2.176170167075981
453,is a need for,was vital for,2.333,0.0,1.4285714285714284,1.1904761904761905,3.0944424807719684,1.25,1.6666666666666665,1.4285714285714284,0.0,0.0,0.0,1.25,1.6666666666666665,1.4285714285714284,4.5386,2.2432369145280706
454,is to be,must therefore be,3.667,0.0,1.6666666666666665,1.4322916666666663,2.8502137048780583,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.0825,2.0305299488651327
455,and services sectors,and service sectors,5.0,4.380314325543782,3.333333333333333,4.022988505747127,0.3043084335052386,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.9394,3.3891639786219323
456,assets were,asset of,4.0,3.689214978460733,0.0,1.6260162601626018,2.1469304688883475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3767,0.8870171761736128
457,"return of refugees ,",refugee return,4.667,4.326310153244875,2.0,2.514792899408284,1.3551743874715485,1.25,2.5,1.6666666666666665,0.0,0.0,0.0,1.25,2.5,1.6666666666666665,4.2772,1.2464020543151673
458,", government departments",departments is,2.667,5.0,2.5,2.1138211382113816,2.0030058120492167,1.6666666666666665,2.5,2.0,0.0,0.0,0.0,1.6666666666666665,2.5,2.0,4.2652,1.8480473556931547
459,- you 're lying,you are a liar,4.667,0.0,1.4285714285714284,1.3440860215053765,2.873902556076832,1.25,1.25,1.25,0.0,0.0,0.0,1.25,1.25,1.25,4.4193,2.5260425867472316
460,real democracy,true democracy,3.667,5.0,2.5,3.405797101449275,1.0175560157712429,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.998,2.2240932876184063
461,am aware,is well known,3.0,0.0,0.0,0.4166666666666667,4.897895674918145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4397,0.9023226184900892
462,is naturally,are certainly,3.333,0.0,0.0,0.8680555555555556,2.077993793226808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2231,1.816258454718192
463,toppled iraqi president saddam hussein,iraqi president saddam hussein,3.0,5.0,4.444444444444445,3.9625360230547546,0.9455853667478916,4.0,5.0,4.4444444444444455,3.75,5.0,4.285714285714286,4.0,5.0,4.4444444444444455,4.7301,2.5173059715311568
464,passenger traffic,passengers,3.333,2.403353149797014,0.0,2.355072463768116,2.2604220928739545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4385,0.6370412313863403
465,during the elections,at the elections,2.667,5.0,3.333333333333333,3.3625730994152048,1.959717843273724,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.9981,2.3990653610198813
466,by resolution,-lrb- resolutions,3.0,3.501823499540116,0.0,3.9755351681957185,1.825909114986704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3199,1.0410388193501134
467,financing of this,financing of such,4.333,5.0,3.333333333333333,3.7356321839080464,0.6859782257094741,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.5067,3.26568337226018
468,has agreed to,has been committed to,4.333,0.0,2.8571428571428568,1.991150442477876,2.6614692327422147,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.5309,2.2046658843711024
469,transportation to,transport to,4.0,3.569924530092095,2.5,2.6785714285714284,0.8522640398197864,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.9977,3.4447343389915703
