,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
196,3J06WJ78HNKOA6IAXRXCZS7VF15VVX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,37TRT2X24QR2WGI31NXUKBYGWKYBJH,A47E0Z3LTH37V,Approved,Wed Nov 27 08:48:11 PST 2019,Wed Nov 27 08:48:20 PST 2019,Sat Nov 30 08:48:20 PST 2019,Wed Nov 27 23:16:47 PST 2019,,,9,100% (47/47),100% (47/47),100% (47/47),So the people were scattered abroad throughout all the land of Egypt to gather stubble for straw .,"Then king Darius wrote unto all peoples , nations , and languages , that dwell in all the earth : Peace be multiplied unto you .",3,,
197,3J06WJ78HNKOA6IAXRXCZS7VF15VVX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,39U1BHVTDLRR7OAVYOWS4YND6UA3TL,A3746TDKYH8SJ9,Approved,Wed Nov 27 08:43:53 PST 2019,Wed Nov 27 08:47:46 PST 2019,Sat Nov 30 08:47:46 PST 2019,Wed Nov 27 23:16:47 PST 2019,,,233,100% (98/98),100% (98/98),100% (98/98),So the people were scattered abroad throughout all the land of Egypt to gather stubble for straw .,"Then king Darius wrote unto all peoples , nations , and languages , that dwell in all the earth : Peace be multiplied unto you .",3,,
198,37VHPF5VYC3U0LGXYHRXHMZYJWP8C7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3HUTX6F6VUNM9E94Y7WORECY18TO29,A2JUO3H5VTEEM1,Approved,Wed Nov 27 08:45:08 PST 2019,Wed Nov 27 08:45:18 PST 2019,Sat Nov 30 08:45:18 PST 2019,Wed Nov 27 23:14:08 PST 2019,,,10,100% (197/197),100% (197/197),100% (197/197),`` I came to throw fire on the earth . I wish it were already kindled .,"For you are clearly a letter of Christ , the fruit of our work , recorded not with ink , but with the Spirit of the living God ; not in stone , but in hearts of flesh .",2,,
199,37VHPF5VYC3U0LGXYHRXHMZYJWP8C7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3JMSRU9HQIU9UEUHS3D3O7FVU4GEV3,A3MZ64PK251KIC,Approved,Wed Nov 27 08:44:25 PST 2019,Wed Nov 27 08:44:47 PST 2019,Sat Nov 30 08:44:47 PST 2019,Wed Nov 27 23:14:08 PST 2019,,,22,100% (84/84),100% (84/84),100% (84/84),`` I came to throw fire on the earth . I wish it were already kindled .,"For you are clearly a letter of Christ , the fruit of our work , recorded not with ink , but with the Spirit of the living God ; not in stone , but in hearts of flesh .",2,,
200,37VHPF5VYC3U0LGXYHRXHMZYJWP8C7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3KV0LJBBH2LFDV5D0HWC0IV1I0WRME,AO2WNSGOXAX52,Approved,Wed Nov 27 08:48:21 PST 2019,Wed Nov 27 08:53:55 PST 2019,Sat Nov 30 08:53:55 PST 2019,Wed Nov 27 23:14:09 PST 2019,,,334,100% (55/55),100% (55/55),100% (55/55),`` I came to throw fire on the earth . I wish it were already kindled .,"For you are clearly a letter of Christ , the fruit of our work , recorded not with ink , but with the Spirit of the living God ; not in stone , but in hearts of flesh .",1 - Not Similar At All,,
201,39N6W9XWRDNMW3NKD7LA6Q8FA3JYGK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3G5F9DBFOPXLEOLJI4L99AC8MK8HVM,A3746TDKYH8SJ9,Approved,Wed Nov 27 08:44:43 PST 2019,Wed Nov 27 08:49:25 PST 2019,Sat Nov 30 08:49:25 PST 2019,Wed Nov 27 23:14:37 PST 2019,,,282,100% (98/98),100% (98/98),100% (98/98),"And after Abimelech there arose to save Israel Tola the son of Puah , the son of Dodo , a man of Issachar ; and he dwelt in Shamir in the hill-country of Ephraim .","And standing behind at his feet , she began to wash his feet , with tears , and wiped them with the hairs of her head , and kissed his feet , and anointed them with the ointment .",4,,
202,39N6W9XWRDNMW3NKD7LA6Q8FA3JYGK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3L4D84MILZSCNTLP1F7Q6M1ERX1JH3,A1TIO97G4K0ZFF,Approved,Wed Nov 27 08:44:17 PST 2019,Wed Nov 27 08:46:34 PST 2019,Sat Nov 30 08:46:34 PST 2019,Wed Nov 27 23:14:37 PST 2019,,,137,100% (166/166),100% (166/166),100% (166/166),"And after Abimelech there arose to save Israel Tola the son of Puah , the son of Dodo , a man of Issachar ; and he dwelt in Shamir in the hill-country of Ephraim .","And standing behind at his feet , she began to wash his feet , with tears , and wiped them with the hairs of her head , and kissed his feet , and anointed them with the ointment .",4,,
203,39N6W9XWRDNMW3NKD7LA6Q8FA3JYGK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3MX2NQ3YC9U12K6JHHLI8Y63XMPX5O,A1SK0GV4SSOH1A,Approved,Wed Nov 27 08:45:08 PST 2019,Wed Nov 27 08:45:13 PST 2019,Sat Nov 30 08:45:13 PST 2019,Wed Nov 27 23:14:37 PST 2019,,,5,100% (113/113),100% (113/113),100% (113/113),"And after Abimelech there arose to save Israel Tola the son of Puah , the son of Dodo , a man of Issachar ; and he dwelt in Shamir in the hill-country of Ephraim .","And standing behind at his feet , she began to wash his feet , with tears , and wiped them with the hairs of her head , and kissed his feet , and anointed them with the ointment .",1 - Not Similar At All,,
204,3P888QFVX3U1FEDWAGHOYDEF2GTOQU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,35LDD5557A4TQRSIAXNFZ69NN80KMC,A1X9X6JCC0UEKM,Submitted,Wed Nov 27 08:44:50 PST 2019,Wed Nov 27 08:44:58 PST 2019,Sat Nov 30 08:44:58 PST 2019,,,,8,100% (110/110),100% (110/110),100% (110/110),"Moreover in Jerusalem Jehoshaphat appointed Levites and priests , and of the heads of the fathers ' households of Israel , for the judgment of Yahweh , and for controversies . They returned to Jerusalem .","Went out by a postern door . And the king 's servants going in , saw the doors of the parlour shut , and they said : Perhaps he is easing nature in his summer parlour .",2,,
205,3P888QFVX3U1FEDWAGHOYDEF2GTOQU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,36DSNE9QZ5YMFA7C5S2GQVYF3JGJOS,ATDX69AZL4Y49,Submitted,Wed Nov 27 08:46:15 PST 2019,Wed Nov 27 08:51:29 PST 2019,Sat Nov 30 08:51:29 PST 2019,,,,314,100% (19/19),100% (19/19),100% (19/19),"Moreover in Jerusalem Jehoshaphat appointed Levites and priests , and of the heads of the fathers ' households of Israel , for the judgment of Yahweh , and for controversies . They returned to Jerusalem .","Went out by a postern door . And the king 's servants going in , saw the doors of the parlour shut , and they said : Perhaps he is easing nature in his summer parlour .",4,,
206,3P888QFVX3U1FEDWAGHOYDEF2GTOQU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3T111IHZ5EQ06BMJB8S7VWPHI1P9RX,A1VG4ZYR4W1ZKK,Submitted,Wed Nov 27 08:48:29 PST 2019,Wed Nov 27 08:48:44 PST 2019,Sat Nov 30 08:48:44 PST 2019,,,,15,100% (20/20),100% (20/20),100% (20/20),"Moreover in Jerusalem Jehoshaphat appointed Levites and priests , and of the heads of the fathers ' households of Israel , for the judgment of Yahweh , and for controversies . They returned to Jerusalem .","Went out by a postern door . And the king 's servants going in , saw the doors of the parlour shut , and they said : Perhaps he is easing nature in his summer parlour .",3,,
207,37S0QRNUFBGSOIQKH5BSF03FT54881,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3LYA37P8IQNX70OLJ8X6LQYTB91KBS,AWLT05JTLRE5C,Approved,Wed Nov 27 08:53:37 PST 2019,Wed Nov 27 08:53:59 PST 2019,Sat Nov 30 08:53:59 PST 2019,Wed Nov 27 23:14:05 PST 2019,,,22,100% (1/1),100% (1/1),100% (1/1),In the first chariot were red horses ; in the second chariot black horses ;,"And it cometh to pass in the morning , when the wine is gone out from Nabal , that his wife declareth to him these things , and his heart dieth within him , and he hath been as a stone .",1 - Not Similar At All,,
208,37S0QRNUFBGSOIQKH5BSF03FT54881,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3Y9N9SS8LYBKQZEYCYWDZU5R38R3D7,A3746TDKYH8SJ9,Approved,Wed Nov 27 08:53:00 PST 2019,Wed Nov 27 08:56:59 PST 2019,Sat Nov 30 08:56:59 PST 2019,Wed Nov 27 23:14:05 PST 2019,,,239,100% (98/98),100% (98/98),100% (98/98),In the first chariot were red horses ; in the second chariot black horses ;,"And it cometh to pass in the morning , when the wine is gone out from Nabal , that his wife declareth to him these things , and his heart dieth within him , and he hath been as a stone .",2,,
209,37S0QRNUFBGSOIQKH5BSF03FT54881,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3ZR9AIQJUB9B9BW800D1USDENJE04W,ACB2YU5F07TX0,Approved,Wed Nov 27 08:52:44 PST 2019,Wed Nov 27 08:55:01 PST 2019,Sat Nov 30 08:55:01 PST 2019,Wed Nov 27 23:14:05 PST 2019,,,137,100% (25/25),100% (25/25),100% (25/25),In the first chariot were red horses ; in the second chariot black horses ;,"And it cometh to pass in the morning , when the wine is gone out from Nabal , that his wife declareth to him these things , and his heart dieth within him , and he hath been as a stone .",1 - Not Similar At All,,
210,3R15W654VDTT9TAZXO1W6WAL7BOQLF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3BXQMRHWKZY7TNXU4BRH5TILPZ0MUD,A2MV1325939NBM,Submitted,Wed Nov 27 08:48:37 PST 2019,Wed Nov 27 08:57:04 PST 2019,Sat Nov 30 08:57:04 PST 2019,,,,507,100% (65/65),100% (65/65),100% (65/65),Now may the Lord our God be with us as he was with our fathers ; let him never go away from us or give us up ;,And to Machir I have given Gilead .,1 - Not Similar At All,,
211,3R15W654VDTT9TAZXO1W6WAL7BOQLF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3DH6GAKTYYPO93GIT1E0GGK70RRYZ2,A27B3C18KT7RA,Submitted,Wed Nov 27 08:46:06 PST 2019,Wed Nov 27 09:00:33 PST 2019,Sat Nov 30 09:00:33 PST 2019,,,,867,100% (21/21),100% (21/21),100% (21/21),Now may the Lord our God be with us as he was with our fathers ; let him never go away from us or give us up ;,And to Machir I have given Gilead .,3,,
212,3R15W654VDTT9TAZXO1W6WAL7BOQLF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3N4BPTXIO8SC3ZXRJZE1QGQH0U5UKG,A28U1GCCY9R6O4,Submitted,Wed Nov 27 08:48:31 PST 2019,Wed Nov 27 08:48:46 PST 2019,Sat Nov 30 08:48:46 PST 2019,,,,15,100% (10/10),100% (10/10),100% (10/10),Now may the Lord our God be with us as he was with our fathers ; let him never go away from us or give us up ;,And to Machir I have given Gilead .,1 - Not Similar At All,,
213,3V7ICJJAZAGA7F1P8E5PPQDBZPTB4W,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,38F5OAUN5NCJ3YKN06IT3WW50227HL,A2RKUDGK5PQ44X,Approved,Wed Nov 27 08:46:20 PST 2019,Wed Nov 27 08:47:15 PST 2019,Sat Nov 30 08:47:15 PST 2019,Fri Nov 29 02:08:26 PST 2019,,,55,100% (24/24),100% (24/24),100% (24/24),"and the father of circumcision to them who not only are of the circumcision , but who also walk in the steps of that faith of our father Abraham which he had in uncircumcision .","And of the sons of Zattu , Elioenai , Eliashib , Mattaniah , and Jeremoth and Zabad and Aziza .",1 - Not Similar At All,,
214,3V7ICJJAZAGA7F1P8E5PPQDBZPTB4W,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3FFJ6VRIL1O5HIVNLPF5OTNXS1AI0O,A3BCGN11HDM8QR,Approved,Wed Nov 27 08:44:49 PST 2019,Wed Nov 27 08:44:54 PST 2019,Sat Nov 30 08:44:54 PST 2019,Fri Nov 29 02:08:26 PST 2019,,,5,100% (150/150),100% (150/150),100% (150/150),"and the father of circumcision to them who not only are of the circumcision , but who also walk in the steps of that faith of our father Abraham which he had in uncircumcision .","And of the sons of Zattu , Elioenai , Eliashib , Mattaniah , and Jeremoth and Zabad and Aziza .",2,,
215,3V7ICJJAZAGA7F1P8E5PPQDBZPTB4W,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3Z4GS9HPNVAMA9EBNXWHCJ7BMZ677J,AX3RDV6XXR1XB,Approved,Wed Nov 27 08:46:15 PST 2019,Wed Nov 27 08:46:23 PST 2019,Sat Nov 30 08:46:23 PST 2019,Fri Nov 29 02:08:26 PST 2019,,,8,100% (78/78),100% (78/78),100% (78/78),"and the father of circumcision to them who not only are of the circumcision , but who also walk in the steps of that faith of our father Abraham which he had in uncircumcision .","And of the sons of Zattu , Elioenai , Eliashib , Mattaniah , and Jeremoth and Zabad and Aziza .",1 - Not Similar At All,,
216,33QQ60S6ASI84QSUP4ZIIDFM7YK0UM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,32N49TQG3GI641D5CYBHSOP49PKAV6,AO2WNSGOXAX52,Approved,Wed Nov 27 08:47:42 PST 2019,Wed Nov 27 08:52:25 PST 2019,Sat Nov 30 08:52:25 PST 2019,Wed Nov 27 23:13:03 PST 2019,,,283,100% (55/55),100% (55/55),100% (55/55),"then all the Jews returned out of all places whither they were driven , and came to the land of Judah , to Gedaliah , unto Mizpah , and gathered wine and summer fruits very much .","For such serve not our Lord Christ , but their own belly , and by good words and fair speeches deceive the hearts of the unsuspecting .",1 - Not Similar At All,,
217,33QQ60S6ASI84QSUP4ZIIDFM7YK0UM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3K9FOBBF2HJASFV07YEGRLB2HYHLNI,A2HITRHQ441VHA,Approved,Wed Nov 27 08:48:00 PST 2019,Wed Nov 27 08:53:11 PST 2019,Sat Nov 30 08:53:11 PST 2019,Wed Nov 27 23:13:03 PST 2019,,,311,100% (97/97),100% (97/97),100% (97/97),"then all the Jews returned out of all places whither they were driven , and came to the land of Judah , to Gedaliah , unto Mizpah , and gathered wine and summer fruits very much .","For such serve not our Lord Christ , but their own belly , and by good words and fair speeches deceive the hearts of the unsuspecting .",1 - Not Similar At All,,
218,33QQ60S6ASI84QSUP4ZIIDFM7YK0UM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3R08VXYT7CV10OFCV54T4Z6SFQH7WN,A2OP2ZANIM5ZV,Approved,Wed Nov 27 08:49:04 PST 2019,Wed Nov 27 08:49:47 PST 2019,Sat Nov 30 08:49:47 PST 2019,Wed Nov 27 23:13:03 PST 2019,,,43,100% (92/92),100% (92/92),100% (92/92),"then all the Jews returned out of all places whither they were driven , and came to the land of Judah , to Gedaliah , unto Mizpah , and gathered wine and summer fruits very much .","For such serve not our Lord Christ , but their own belly , and by good words and fair speeches deceive the hearts of the unsuspecting .",1 - Not Similar At All,,
219,391FPZIE4CMJFQYQNC63O5E3TFMUHI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,39LOEL67OS5894I7VQLXD2RQSH083C,A2RPN8I0XIA5XV,Approved,Wed Nov 27 09:03:17 PST 2019,Wed Nov 27 09:03:30 PST 2019,Sat Nov 30 09:03:30 PST 2019,Wed Nov 27 23:14:27 PST 2019,,,13,100% (8/8),100% (8/8),100% (8/8),"And when they measured it with an omer , he that gathered much had nothing over , and he that gathered little had no lack ; they gathered every man according to his eating .","They therefore , having been set on their way by the assembly , passed through Phoenicia and Samaria , relating the conversion of [ those of ] the nations . And they caused great joy to all the brethren .",1 - Not Similar At All,,
220,391FPZIE4CMJFQYQNC63O5E3TFMUHI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3DR23U6WE5EUHMQSN8DONPRAXJ4ETR,A3OHBQIGR1QMK9,Approved,Wed Nov 27 08:52:01 PST 2019,Wed Nov 27 08:52:40 PST 2019,Sat Nov 30 08:52:40 PST 2019,Wed Nov 27 23:14:27 PST 2019,,,39,100% (13/13),100% (13/13),100% (13/13),"And when they measured it with an omer , he that gathered much had nothing over , and he that gathered little had no lack ; they gathered every man according to his eating .","They therefore , having been set on their way by the assembly , passed through Phoenicia and Samaria , relating the conversion of [ those of ] the nations . And they caused great joy to all the brethren .",5 - Highly Similar,,
221,391FPZIE4CMJFQYQNC63O5E3TFMUHI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3PMBY0YE273W09X0TB2C61QVI0TC91,A2N887KY7OGA4C,Approved,Wed Nov 27 08:59:54 PST 2019,Wed Nov 27 09:01:14 PST 2019,Sat Nov 30 09:01:14 PST 2019,Wed Nov 27 23:14:27 PST 2019,,,80,100% (13/13),100% (13/13),100% (13/13),"And when they measured it with an omer , he that gathered much had nothing over , and he that gathered little had no lack ; they gathered every man according to his eating .","They therefore , having been set on their way by the assembly , passed through Phoenicia and Samaria , relating the conversion of [ those of ] the nations . And they caused great joy to all the brethren .",1 - Not Similar At All,,
