,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
327,32W3UF2EZOLTHKTVME1K0AJTHA0C4B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3EO896NRAWV2S2CK19OFK5422SLTJE,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:21:25 PST 2019,Wed Nov 27 09:21:55 PST 2019,Sat Nov 30 09:21:55 PST 2019,,,,30,100% (44/44),100% (44/44),100% (44/44),"i just watched fri day , next fri day , fri day after next , and white chick s .",""" f r iday "" , "" nex t fri day "" , "" f r iday after next "" , or "" white chick s "".",5 - Highly Similar,,
328,32W3UF2EZOLTHKTVME1K0AJTHA0C4B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3EQHHY4HQSSQGYBTS7LEKC68UXI5GV,A1U9XC376J6ZQ2,Submitted,Wed Nov 27 09:19:59 PST 2019,Wed Nov 27 09:20:08 PST 2019,Sat Nov 30 09:20:08 PST 2019,,,,9,100% (2/2),100% (2/2),100% (2/2),"i just watched fri day , next fri day , fri day after next , and white chick s .",""" f r iday "" , "" nex t fri day "" , "" f r iday after next "" , or "" white chick s "".",3,,
329,32W3UF2EZOLTHKTVME1K0AJTHA0C4B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3FIJLY1B6U4OV8XH12OA0XBDKIJPF2,A3746TDKYH8SJ9,Submitted,Wed Nov 27 09:21:02 PST 2019,Wed Nov 27 09:21:11 PST 2019,Sat Nov 30 09:21:11 PST 2019,,,,9,100% (142/142),100% (142/142),100% (142/142),"i just watched fri day , next fri day , fri day after next , and white chick s .",""" f r iday "" , "" nex t fri day "" , "" f r iday after next "" , or "" white chick s "".",5 - Highly Similar,,
330,3ZCC2DXSD74MIU8K7D7GDQFJFZGYYP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3QILPRALQ5VFD8BHD95CMGPWXZ3N8L,A1TIYKHCE0YHKR,Submitted,Wed Nov 27 09:18:15 PST 2019,Wed Nov 27 09:18:34 PST 2019,Sat Nov 30 09:18:34 PST 2019,,,,19,100% (52/52),100% (52/52),100% (52/52),they are bond ed in was like twins are . they kiss all the time .,"they are twins and bond ed in a way . they kiss a lot , so they can cross their way .",4,,
331,3ZCC2DXSD74MIU8K7D7GDQFJFZGYYP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3R9WASFE2ZGI9CZNOBMCRVDRUHPFZC,A3BCGN11HDM8QR,Submitted,Wed Nov 27 09:18:37 PST 2019,Wed Nov 27 09:18:44 PST 2019,Sat Nov 30 09:18:44 PST 2019,,,,7,100% (329/329),100% (329/329),100% (329/329),they are bond ed in was like twins are . they kiss all the time .,"they are twins and bond ed in a way . they kiss a lot , so they can cross their way .",3,,
332,3ZCC2DXSD74MIU8K7D7GDQFJFZGYYP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3X87C8JFV6BIZP3I7Z3Y71K2E4XSQD,A3P7AZ2YH4ICQJ,Submitted,Wed Nov 27 09:18:36 PST 2019,Wed Nov 27 09:18:46 PST 2019,Sat Nov 30 09:18:46 PST 2019,,,,10,100% (97/97),100% (97/97),100% (97/97),they are bond ed in was like twins are . they kiss all the time .,"they are twins and bond ed in a way . they kiss a lot , so they can cross their way .",4,,
333,3OWZNK3RYLPF00V84R3W11814WAU26,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,30X31N5D63QQC9W1I36CH15XAMCSA7,A1TIYKHCE0YHKR,Submitted,Wed Nov 27 09:19:43 PST 2019,Wed Nov 27 09:20:11 PST 2019,Sat Nov 30 09:20:11 PST 2019,,,,28,100% (52/52),100% (52/52),100% (52/52),"i have it . also , skip ahead to the movement before the can - can . it is me s me ri zing .",i own it . i rec commend skip ping to the movement that occurs before the can - can scene . it give s me the chills .,1 - Not Similar At All,,
334,3OWZNK3RYLPF00V84R3W11814WAU26,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,345LHZDEDXS671PKYTM29U9FP96U3U,A1U9XC376J6ZQ2,Submitted,Wed Nov 27 09:20:47 PST 2019,Wed Nov 27 09:20:55 PST 2019,Sat Nov 30 09:20:55 PST 2019,,,,8,100% (2/2),100% (2/2),100% (2/2),"i have it . also , skip ahead to the movement before the can - can . it is me s me ri zing .",i own it . i rec commend skip ping to the movement that occurs before the can - can scene . it give s me the chills .,4,,
335,3OWZNK3RYLPF00V84R3W11814WAU26,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3ZOTGHDK5IBFEDQ2SMBUIWP2Z3IOS4,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:21:49 PST 2019,Wed Nov 27 09:21:54 PST 2019,Sat Nov 30 09:21:54 PST 2019,,,,5,100% (175/175),100% (175/175),100% (175/175),"i have it . also , skip ahead to the movement before the can - can . it is me s me ri zing .",i own it . i rec commend skip ping to the movement that occurs before the can - can scene . it give s me the chills .,3,,
336,3K2CEDRACB1Q7RKCE4W6BE0XRNKTM5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3GNA64GUZE4HTN57V3QQEQAA0KRQ5B,A1540UBS9SMV3Q,Submitted,Wed Nov 27 09:21:18 PST 2019,Wed Nov 27 09:21:32 PST 2019,Sat Nov 30 09:21:32 PST 2019,,,,14,100% (61/61),100% (61/61),100% (61/61),how do you get a blonde to commit suicide ?,what are some strateg ies that you could use to get a blonde to commit suicide .,3,,
337,3K2CEDRACB1Q7RKCE4W6BE0XRNKTM5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3NAPMVF0ZWFFO8H5HLFMGSQ3BK772S,A36JOP57WZ4G52,Submitted,Wed Nov 27 09:18:58 PST 2019,Wed Nov 27 09:19:26 PST 2019,Sat Nov 30 09:19:26 PST 2019,,,,28,100% (13/13),100% (13/13),100% (13/13),how do you get a blonde to commit suicide ?,what are some strateg ies that you could use to get a blonde to commit suicide .,1 - Not Similar At All,,
338,3K2CEDRACB1Q7RKCE4W6BE0XRNKTM5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3ZR9AIQJUB9B9BW800D1USDENKZ04J,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:21:13 PST 2019,Wed Nov 27 09:21:19 PST 2019,Sat Nov 30 09:21:19 PST 2019,,,,6,100% (184/184),100% (184/184),100% (184/184),how do you get a blonde to commit suicide ?,what are some strateg ies that you could use to get a blonde to commit suicide .,4,,
339,3L21G7IH47WPSOXHVO07Z3498E81YV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3137ONMDKG5QCH4M38EHO6CL7QMGEC,A2CR1GIBUQ88QM,Submitted,Wed Nov 27 09:26:54 PST 2019,Wed Nov 27 09:27:02 PST 2019,Sat Nov 30 09:27:02 PST 2019,,,,8,100% (1/1),100% (1/1),100% (1/1),i think four people would be ideal .,i believe four people would be better .,2,,
340,3L21G7IH47WPSOXHVO07Z3498E81YV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3NPFYT4IZC4ZIHV3YD49CVXSNWSXGX,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:21:06 PST 2019,Wed Nov 27 09:21:25 PST 2019,Sat Nov 30 09:21:25 PST 2019,,,,19,100% (44/44),100% (44/44),100% (44/44),i think four people would be ideal .,i believe four people would be better .,4,,
341,3L21G7IH47WPSOXHVO07Z3498E81YV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3QAPZX2QN4D16XHLWMUD1DGG36302N,A2TR3ESZK9NUAM,Submitted,Wed Nov 27 09:21:11 PST 2019,Wed Nov 27 09:22:09 PST 2019,Sat Nov 30 09:22:09 PST 2019,,,,58,0% (0/0),0% (0/0),0% (0/0),i think four people would be ideal .,i believe four people would be better .,5 - Highly Similar,,
342,3QO7EE372ONHWKON6BC2STEGVHIBQL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,37FMASSAYCR615YXJ5CU8AJGJ6YBIW,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:22:51 PST 2019,Wed Nov 27 09:22:57 PST 2019,Sat Nov 30 09:22:57 PST 2019,,,,6,100% (361/361),100% (361/361),100% (361/361),"so , you believe that they will not cheat .","if that is your answer , yes they can say they won ' t cheat .",1 - Not Similar At All,,
343,3QO7EE372ONHWKON6BC2STEGVHIBQL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3TMFV4NEP8E502KV5AWZIZ2NQBB8W1,AIGGM6XFP71WQ,Submitted,Wed Nov 27 09:22:50 PST 2019,Wed Nov 27 09:23:08 PST 2019,Sat Nov 30 09:23:08 PST 2019,,,,18,100% (11/11),100% (11/11),100% (11/11),"so , you believe that they will not cheat .","if that is your answer , yes they can say they won ' t cheat .",2,,
344,3QO7EE372ONHWKON6BC2STEGVHIBQL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3Z7EFSHGN9EM15FYWR8QM4CDP43XCQ,A3746TDKYH8SJ9,Submitted,Wed Nov 27 09:24:56 PST 2019,Wed Nov 27 09:25:06 PST 2019,Sat Nov 30 09:25:06 PST 2019,,,,10,100% (142/142),100% (142/142),100% (142/142),"so , you believe that they will not cheat .","if that is your answer , yes they can say they won ' t cheat .",4,,
345,33KMQD9OFJEKOQGIXVRGN0BP71Z77X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3ERET4BTVM9EJ79OLOJAUK33NAI9KT,A848G3C44BRC4,Submitted,Wed Nov 27 09:20:31 PST 2019,Wed Nov 27 09:20:44 PST 2019,Sat Nov 30 09:20:44 PST 2019,,,,13,100% (28/28),100% (28/28),100% (28/28),stay out of this until time calm s them down .,"you need to stay out of this until things set tle down , good luck !",5 - Highly Similar,,
346,33KMQD9OFJEKOQGIXVRGN0BP71Z77X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3HQUKB7LNFEGWNQZDF45U9LZE6LHHM,A3I4KBEQ8063T9,Submitted,Wed Nov 27 09:19:24 PST 2019,Wed Nov 27 09:19:32 PST 2019,Sat Nov 30 09:19:32 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),stay out of this until time calm s them down .,"you need to stay out of this until things set tle down , good luck !",5 - Highly Similar,,
347,33KMQD9OFJEKOQGIXVRGN0BP71Z77X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3KOPY89HM82XTLEQMUIO2S048T8J3N,ATDX69AZL4Y49,Submitted,Wed Nov 27 09:20:22 PST 2019,Wed Nov 27 09:20:32 PST 2019,Sat Nov 30 09:20:32 PST 2019,,,,10,100% (49/49),100% (49/49),100% (49/49),stay out of this until time calm s them down .,"you need to stay out of this until things set tle down , good luck !",3,,
348,3U74KRR67MLWP95CQ5B6OTPXWDUTN5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,31JLPPHS2UUBUW5N27ATAOHQ7NIO3B,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 09:21:21 PST 2019,Wed Nov 27 09:22:20 PST 2019,Sat Nov 30 09:22:20 PST 2019,,,,59,100% (145/145),100% (145/145),100% (145/145),i think his name was  ed win starr .,i seem to believe it was  ed win starr .,4,,
349,3U74KRR67MLWP95CQ5B6OTPXWDUTN5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3EQHHY4HQSSQGYBTS7LEKC68UXJG57,A296WX3QFEK7A0,Submitted,Wed Nov 27 09:21:38 PST 2019,Wed Nov 27 09:21:54 PST 2019,Sat Nov 30 09:21:54 PST 2019,,,,16,100% (23/23),100% (23/23),100% (23/23),i think his name was  ed win starr .,i seem to believe it was  ed win starr .,4,,
350,3U74KRR67MLWP95CQ5B6OTPXWDUTN5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3NXNZ5RS1AXQOS242UU1QFYHHRJ79O,A2PQV1A2D4CG52,Submitted,Wed Nov 27 10:16:55 PST 2019,Wed Nov 27 10:17:11 PST 2019,Sat Nov 30 10:17:11 PST 2019,,,,16,100% (204/204),100% (204/204),100% (204/204),i think his name was  ed win starr .,i seem to believe it was  ed win starr .,3,,
351,3IZPORCT1F9RZY69JIBYJURJMGORHH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,326O153BMIYN0XUV1ID9IL9OUY1DEU,A8TIL9U6YHG5,Submitted,Wed Nov 27 09:19:54 PST 2019,Wed Nov 27 09:20:04 PST 2019,Sat Nov 30 09:20:04 PST 2019,,,,10,100% (76/76),100% (76/76),100% (76/76),do you want to be chicken little ?,it is daft to want to be chicken little .,1 - Not Similar At All,,
352,3IZPORCT1F9RZY69JIBYJURJMGORHH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3DZQRBDBSLFQSOXG9OR2UTRR4CK3SM,A2RKUDGK5PQ44X,Submitted,Wed Nov 27 09:18:34 PST 2019,Wed Nov 27 09:19:15 PST 2019,Sat Nov 30 09:19:15 PST 2019,,,,41,100% (71/71),100% (71/71),100% (71/71),do you want to be chicken little ?,it is daft to want to be chicken little .,3,,
353,3IZPORCT1F9RZY69JIBYJURJMGORHH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3E1QT0TDFP9NZ70QGTSKH8TFB0AI81,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 09:19:36 PST 2019,Wed Nov 27 09:19:42 PST 2019,Sat Nov 30 09:19:42 PST 2019,,,,6,100% (1/1),100% (1/1),100% (1/1),do you want to be chicken little ?,it is daft to want to be chicken little .,3,,
354,3X2LT8FDHWI3EJM2F8RYTG61BCE8WN,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3B837J3LDOWIBQIIKESYCRU7AQ3RSH,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:23:26 PST 2019,Wed Nov 27 09:23:30 PST 2019,Sat Nov 30 09:23:30 PST 2019,,,,4,100% (184/184),100% (184/184),100% (184/184),i love green day and i am a big fan .,i love and am a big fan of green day .,3,,
355,3X2LT8FDHWI3EJM2F8RYTG61BCE8WN,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3HVVDCPGTESSNR7JN9PIUSJQFWVYTE,A1LZXNOD36P7C4,Submitted,Wed Nov 27 09:22:59 PST 2019,Wed Nov 27 09:23:08 PST 2019,Sat Nov 30 09:23:08 PST 2019,,,,9,100% (66/66),100% (66/66),100% (66/66),i love green day and i am a big fan .,i love and am a big fan of green day .,5 - Highly Similar,,
356,3X2LT8FDHWI3EJM2F8RYTG61BCE8WN,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3OE22WJIGIOYE2VMW4YYM22QZ1LQUU,A2LKB11B1PALLY,Submitted,Wed Nov 27 09:22:32 PST 2019,Wed Nov 27 09:22:46 PST 2019,Sat Nov 30 09:22:46 PST 2019,,,,14,100% (2/2),100% (2/2),100% (2/2),i love green day and i am a big fan .,i love and am a big fan of green day .,5 - Highly Similar,,
357,3ZZAYRN1I6RE7U5ORKBJ3IP2MNZTOK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3ATPCQ38J8AN8V8AH9Y1ZNTYR79AY4,A3BCGN11HDM8QR,Submitted,Wed Nov 27 09:20:01 PST 2019,Wed Nov 27 09:20:07 PST 2019,Sat Nov 30 09:20:07 PST 2019,,,,6,100% (329/329),100% (329/329),100% (329/329),someone is track ing his every step .,the devil ' s hell h ounds are track ing his movement .,2,,
358,3ZZAYRN1I6RE7U5ORKBJ3IP2MNZTOK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3SBEHTYCWN32EDR8TXQEGLHH4FDYIV,A8TIL9U6YHG5,Submitted,Wed Nov 27 09:20:26 PST 2019,Wed Nov 27 09:20:35 PST 2019,Sat Nov 30 09:20:35 PST 2019,,,,9,100% (76/76),100% (76/76),100% (76/76),someone is track ing his every step .,the devil ' s hell h ounds are track ing his movement .,1 - Not Similar At All,,
359,3ZZAYRN1I6RE7U5ORKBJ3IP2MNZTOK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3WETL7AQWT8PMMZ5XSEU1IHZQSD53N,A3B816Y1JQEWTK,Submitted,Wed Nov 27 09:20:02 PST 2019,Wed Nov 27 09:20:16 PST 2019,Sat Nov 30 09:20:16 PST 2019,,,,14,100% (5/5),100% (5/5),100% (5/5),someone is track ing his every step .,the devil ' s hell h ounds are track ing his movement .,1 - Not Similar At All,,
360,3P0I4CQYVY76ZB9IMPGUQ2W1QHHWOD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3RSDURM96AMQY8PMXE0NV6JPCM7YEN,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:21:22 PST 2019,Wed Nov 27 09:21:29 PST 2019,Sat Nov 30 09:21:29 PST 2019,,,,7,100% (361/361),100% (361/361),100% (361/361),green day sold over one million albums already !,"green day for sure , as they have already sold over one million albums .",3,,
361,3P0I4CQYVY76ZB9IMPGUQ2W1QHHWOD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3YGXWBAF70HV33ROCG6LPTFFW9VC4N,A14KIIR8FGYCHO,Submitted,Wed Nov 27 09:20:22 PST 2019,Wed Nov 27 09:28:00 PST 2019,Sat Nov 30 09:28:00 PST 2019,,,,458,100% (31/31),100% (31/31),100% (31/31),green day sold over one million albums already !,"green day for sure , as they have already sold over one million albums .",5 - Highly Similar,,
