,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
535,3Y3CZJSZ9KTFJ5MEIGAPUXOTH7ZR52,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3LQ8PUHQFLSGSI1JJXMQULMEEJDHIS,A1LDS7OIWQ150C,Submitted,Wed Nov 27 09:36:33 PST 2019,Wed Nov 27 09:46:30 PST 2019,Sat Nov 30 09:46:30 PST 2019,,,,597,100% (20/20),100% (20/20),100% (20/20),"i don ' t , but maybe someone does .","i don t got a clue , but someone else might know",4,,
536,3Y3CZJSZ9KTFJ5MEIGAPUXOTH7ZR52,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3STRJBFXOWRX3MI2JUORLK4FHHUKTD,A2JUO3H5VTEEM1,Submitted,Wed Nov 27 09:32:38 PST 2019,Wed Nov 27 09:32:45 PST 2019,Sat Nov 30 09:32:45 PST 2019,,,,7,100% (388/388),100% (388/388),100% (388/388),"i don ' t , but maybe someone does .","i don t got a clue , but someone else might know",5 - Highly Similar,,
537,3D7VY91L65XQB5QVEI5LBKUBLGMBMZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3C44YUNSI1PRXOJLAWTKCX8S85IDPU,A2F6ZON8X5EAGL,Submitted,Wed Nov 27 09:42:23 PST 2019,Wed Nov 27 09:42:42 PST 2019,Sat Nov 30 09:42:42 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),"i was shock ed my friend made that comment . if you repeat this , please cred it it , than x !","is that really true ? my friend doesn ' t , let me know the source . than x !",3,,
538,3D7VY91L65XQB5QVEI5LBKUBLGMBMZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3FPRZHYEPY76KGEK3JW75GBY3GRV3W,A3W3BL8E39MNTX,Submitted,Wed Nov 27 09:37:08 PST 2019,Wed Nov 27 09:37:21 PST 2019,Sat Nov 30 09:37:21 PST 2019,,,,13,100% (35/35),100% (35/35),100% (35/35),"i was shock ed my friend made that comment . if you repeat this , please cred it it , than x !","is that really true ? my friend doesn ' t , let me know the source . than x !",1 - Not Similar At All,,
539,3D7VY91L65XQB5QVEI5LBKUBLGMBMZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3ZY8KE4ISJ3YRHKM1U83IO49D81VQV,A2G44A4ZPWRPXU,Submitted,Wed Nov 27 12:22:47 PST 2019,Wed Nov 27 13:22:28 PST 2019,Sat Nov 30 13:22:28 PST 2019,,,,3581,100% (71/71),100% (71/71),100% (71/71),"i was shock ed my friend made that comment . if you repeat this , please cred it it , than x !","is that really true ? my friend doesn ' t , let me know the source . than x !",1 - Not Similar At All,,
540,3X878VYTIEIX3JVOFEPSBSO65PKF7B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3DY4FPOOA1OY3IZME9X3NEEE9U6RVV,A3W3BL8E39MNTX,Submitted,Wed Nov 27 09:36:09 PST 2019,Wed Nov 27 09:37:08 PST 2019,Sat Nov 30 09:37:08 PST 2019,,,,59,100% (35/35),100% (35/35),100% (35/35),you re joking right ?,"hole y sh it , u ' ve got ta be joking .",4,,
541,3X878VYTIEIX3JVOFEPSBSO65PKF7B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3ND9UOO81K20F94EZZ53N4OTABJWLK,A5BMA5POGL8DW,Submitted,Wed Nov 27 09:36:15 PST 2019,Wed Nov 27 09:36:41 PST 2019,Sat Nov 30 09:36:41 PST 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),you re joking right ?,"hole y sh it , u ' ve got ta be joking .",4,,
542,3X878VYTIEIX3JVOFEPSBSO65PKF7B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3SUWZRL0MYDOFOFGRV5VCFZWDCS6E9,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:39:22 PST 2019,Wed Nov 27 09:39:29 PST 2019,Sat Nov 30 09:39:29 PST 2019,,,,7,100% (403/403),100% (403/403),100% (403/403),you re joking right ?,"hole y sh it , u ' ve got ta be joking .",2,,
543,3D7VY91L65XQB5QVEI5LBKUBLGMMBA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3F6KKYWMNB1RU378UHGS883X8QBDNS,A1540UBS9SMV3Q,Submitted,Wed Nov 27 09:32:45 PST 2019,Wed Nov 27 09:33:13 PST 2019,Sat Nov 30 09:33:13 PST 2019,,,,28,100% (83/83),100% (83/83),100% (83/83),you may find a tall beautiful blonde but she will not be smart .,if you like brain y women don ' t bother looking at tall beautiful blondes .,2,,
544,3D7VY91L65XQB5QVEI5LBKUBLGMMBA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3Q8GYXHFEP2DZMVOQLPVULLTW515CW,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:35:07 PST 2019,Wed Nov 27 09:35:15 PST 2019,Sat Nov 30 09:35:15 PST 2019,,,,8,100% (268/268),100% (268/268),100% (268/268),you may find a tall beautiful blonde but she will not be smart .,if you like brain y women don ' t bother looking at tall beautiful blondes .,3,,
545,3D7VY91L65XQB5QVEI5LBKUBLGMMBA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QJOXOW4XJRQ4R08EBCC1BWI3C1EML,A3V8FN8YW3YHAV,Submitted,Wed Nov 27 09:30:55 PST 2019,Wed Nov 27 09:31:02 PST 2019,Sat Nov 30 09:31:02 PST 2019,,,,7,100% (61/61),100% (61/61),100% (61/61),you may find a tall beautiful blonde but she will not be smart .,if you like brain y women don ' t bother looking at tall beautiful blondes .,5 - Highly Similar,,
546,379OL9DBSSE7HT0CZ1F0E9MS6QXY92,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3LQ8PUHQFLSGSI1JJXMQULMEEJCHIR,A2486GT03G3RSQ,Submitted,Wed Nov 27 09:35:08 PST 2019,Wed Nov 27 09:35:20 PST 2019,Sat Nov 30 09:35:20 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),music today a int got nothing on the good stuff,it s better to listen to good music than music that is out now ! !,5 - Highly Similar,,
547,379OL9DBSSE7HT0CZ1F0E9MS6QXY92,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3SITXWYCNV93R0NSIRCVBK6V7J8XBO,A1QG6YJNP73ZEX,Submitted,Wed Nov 27 09:32:07 PST 2019,Wed Nov 27 09:32:27 PST 2019,Sat Nov 30 09:32:27 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),music today a int got nothing on the good stuff,it s better to listen to good music than music that is out now ! !,3,,
548,379OL9DBSSE7HT0CZ1F0E9MS6QXY92,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3WMINLGALB3A5S75LHGC2W1FOJ2AC7,A5R83F7ZE6LX8,Submitted,Wed Nov 27 09:35:04 PST 2019,Wed Nov 27 09:35:08 PST 2019,Sat Nov 30 09:35:08 PST 2019,,,,4,100% (4/4),100% (4/4),100% (4/4),music today a int got nothing on the good stuff,it s better to listen to good music than music that is out now ! !,3,,
549,3P7QK0GJ3TLWMZPIAE24ITNG6ES2Z6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3R8YZBNQ9HIWGRJQJW5NCAO6RQZQ73,A5BMA5POGL8DW,Submitted,Wed Nov 27 09:39:24 PST 2019,Wed Nov 27 09:39:41 PST 2019,Sat Nov 30 09:39:41 PST 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),"yes , just do them together then .",then you can certainly do these things together !,5 - Highly Similar,,
550,3P7QK0GJ3TLWMZPIAE24ITNG6ES2Z6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3Z3ZLGNNSIUEF8I3HK2XZTCQMODQ3Y,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:38:50 PST 2019,Wed Nov 27 09:39:01 PST 2019,Sat Nov 30 09:39:01 PST 2019,,,,11,100% (268/268),100% (268/268),100% (268/268),"yes , just do them together then .",then you can certainly do these things together !,2,,
551,3P7QK0GJ3TLWMZPIAE24ITNG6ES2Z6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3Z3ZLGNNSIUEF8I3HK2XZTCQMOFQ30,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 09:41:07 PST 2019,Wed Nov 27 09:41:23 PST 2019,Sat Nov 30 09:41:23 PST 2019,,,,16,100% (221/221),100% (221/221),100% (221/221),"yes , just do them together then .",then you can certainly do these things together !,3,,
552,374UMBUHN5PDY58L1F2S8IVLX9ITCP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QY5DC2MXRK1ND5DION4A3YCSZJUFB,A9ZM1P6LBW79,Submitted,Wed Nov 27 09:32:12 PST 2019,Wed Nov 27 09:32:27 PST 2019,Sat Nov 30 09:32:27 PST 2019,,,,15,100% (34/34),100% (34/34),100% (34/34),"not really , do you still love him ?",do u still have feel ins for them >,4,,
553,374UMBUHN5PDY58L1F2S8IVLX9ITCP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3STRJBFXOWRX3MI2JUORLK4FHHVKTE,A8BINMWK706J,Submitted,Wed Nov 27 09:34:09 PST 2019,Wed Nov 27 09:34:13 PST 2019,Sat Nov 30 09:34:13 PST 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),"not really , do you still love him ?",do u still have feel ins for them >,4,,
554,374UMBUHN5PDY58L1F2S8IVLX9ITCP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3WSELTNVR32RR99G73B2R61JC52ATQ,A3D6DQGF78M17W,Submitted,Wed Nov 27 09:35:15 PST 2019,Wed Nov 27 09:35:27 PST 2019,Sat Nov 30 09:35:27 PST 2019,,,,12,100% (19/19),100% (19/19),100% (19/19),"not really , do you still love him ?",do u still have feel ins for them >,5 - Highly Similar,,
555,3X55NP42EOGRTDJVR5I7A5QU2TKP3I,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,33FOTY3KEMLEB4U5PYNJRV8CKPV1C9,A2JAK7A44RN2EM,Submitted,Wed Nov 27 09:33:19 PST 2019,Wed Nov 27 09:33:26 PST 2019,Sat Nov 30 09:33:26 PST 2019,,,,7,100% (2/2),100% (2/2),100% (2/2),she might do it a gin oh and thanks i ' ll let him know .,"she may act like that again , but thank you i will be sure to tell him .",5 - Highly Similar,,
556,3X55NP42EOGRTDJVR5I7A5QU2TKP3I,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3HMIGG0U4L69P7FVKBEN3WN31JJ8Y8,A2SXXNUR56A96,Submitted,Wed Nov 27 09:33:22 PST 2019,Wed Nov 27 09:33:30 PST 2019,Sat Nov 30 09:33:30 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),she might do it a gin oh and thanks i ' ll let him know .,"she may act like that again , but thank you i will be sure to tell him .",5 - Highly Similar,,
557,3X55NP42EOGRTDJVR5I7A5QU2TKP3I,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3R6BYFZZP7CT4HZ8NTYRUAXGMH0XF6,A14KIIR8FGYCHO,Submitted,Wed Nov 27 09:31:38 PST 2019,Wed Nov 27 09:35:35 PST 2019,Sat Nov 30 09:35:35 PST 2019,,,,237,100% (41/41),100% (41/41),100% (41/41),she might do it a gin oh and thanks i ' ll let him know .,"she may act like that again , but thank you i will be sure to tell him .",5 - Highly Similar,,
558,3QQUBC64ZEE36QEWVFC3DWA399KXNU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,31QNSG6A5RTQANJUX2ONQJ36XKC879,A34M93NJC830DP,Submitted,Wed Nov 27 09:36:49 PST 2019,Wed Nov 27 09:38:43 PST 2019,Sat Nov 30 09:38:43 PST 2019,,,,114,100% (31/31),100% (31/31),100% (31/31),no i just did n ' t think they were that funny .,"you are so o oo wrong , i don ' t think it ' s funny .",3,,
559,3QQUBC64ZEE36QEWVFC3DWA399KXNU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3GD6L00D3SXRKQ6W2NHXURDOE311MT,A1PEEFFG1YL103,Submitted,Wed Nov 27 09:36:13 PST 2019,Wed Nov 27 09:36:26 PST 2019,Sat Nov 30 09:36:26 PST 2019,,,,13,100% (2/2),100% (2/2),100% (2/2),no i just did n ' t think they were that funny .,"you are so o oo wrong , i don ' t think it ' s funny .",4,,
560,3QQUBC64ZEE36QEWVFC3DWA399KXNU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3RKNTXVS3MY7AOUQS2AUJYPRW6NA4W,A3D6DQGF78M17W,Submitted,Wed Nov 27 09:38:17 PST 2019,Wed Nov 27 09:38:48 PST 2019,Sat Nov 30 09:38:48 PST 2019,,,,31,100% (19/19),100% (19/19),100% (19/19),no i just did n ' t think they were that funny .,"you are so o oo wrong , i don ' t think it ' s funny .",5 - Highly Similar,,
561,3ABAOCJ4R84DFBSKX02B69PA7GNMQM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3E13VNJ1NNV5O7G5H8J52Y67XUG1IC,A3P7AZ2YH4ICQJ,Submitted,Wed Nov 27 09:34:50 PST 2019,Wed Nov 27 09:34:56 PST 2019,Sat Nov 30 09:34:56 PST 2019,,,,6,100% (118/118),100% (118/118),100% (118/118),you will find the one that is for you .,you ' ll find one to love,4,,
562,3ABAOCJ4R84DFBSKX02B69PA7GNMQM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3EFVCAY5L39JUIKWYBDKT98FOFA8JE,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 09:34:13 PST 2019,Wed Nov 27 09:45:34 PST 2019,Sat Nov 30 09:45:34 PST 2019,,,,681,100% (120/120),100% (120/120),100% (120/120),you will find the one that is for you .,you ' ll find one to love,4,,
563,3ABAOCJ4R84DFBSKX02B69PA7GNMQM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3ERMJ6L4DYS5VCLYR3Y6V141HP07MV,A3OHBQIGR1QMK9,Submitted,Wed Nov 27 09:35:17 PST 2019,Wed Nov 27 09:44:30 PST 2019,Sat Nov 30 09:44:30 PST 2019,,,,553,100% (53/53),100% (53/53),100% (53/53),you will find the one that is for you .,you ' ll find one to love,2,,
564,30F94FBDNRKUO0GFNF6XXYP3FOITBI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,30H4UDGLT2IU1IPYNPSNVNVMHJ5PMJ,A29IS23K76GS7W,Submitted,Wed Nov 27 09:34:01 PST 2019,Wed Nov 27 09:34:06 PST 2019,Sat Nov 30 09:34:06 PST 2019,,,,5,100% (1/1),100% (1/1),100% (1/1),but yes it could work if you want it to !,work it for it to work,4,,
565,30F94FBDNRKUO0GFNF6XXYP3FOITBI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,382M9COHEHF9HZ5HND3YSLDCGY6UEV,A3OHBQIGR1QMK9,Submitted,Wed Nov 27 09:34:31 PST 2019,Wed Nov 27 09:38:27 PST 2019,Sat Nov 30 09:38:27 PST 2019,,,,236,100% (53/53),100% (53/53),100% (53/53),but yes it could work if you want it to !,work it for it to work,3,,
566,30F94FBDNRKUO0GFNF6XXYP3FOITBI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3DPNQGW4LLF6NMIN2PTI3TN50NW46Z,A1NRZ7O1TEJB1V,Submitted,Wed Nov 27 09:36:01 PST 2019,Wed Nov 27 09:38:48 PST 2019,Sat Nov 30 09:38:48 PST 2019,,,,167,100% (169/169),100% (169/169),100% (169/169),but yes it could work if you want it to !,work it for it to work,4,,
567,3D06DR5225JLSVL3845PG9A53Y1MAF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3IJXV6UZ1XJTHCFMF2YK8POK1S7IRM,A2YD53VKHR3BED,Submitted,Wed Nov 27 09:31:19 PST 2019,Wed Nov 27 09:31:59 PST 2019,Sat Nov 30 09:31:59 PST 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),hell no i would have hooked up with her,no way . i would a tried to get w / her,5 - Highly Similar,,
568,3D06DR5225JLSVL3845PG9A53Y1MAF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3K3R2QNK8B3SM3E0F2NC07C1P1O9UY,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:30:57 PST 2019,Wed Nov 27 09:31:05 PST 2019,Sat Nov 30 09:31:05 PST 2019,,,,8,100% (206/206),100% (206/206),100% (206/206),hell no i would have hooked up with her,no way . i would a tried to get w / her,1 - Not Similar At All,,
569,3D06DR5225JLSVL3845PG9A53Y1MAF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3LO69W1SU3D4INEEKU1L1125GNVGL7,A2486GT03G3RSQ,Submitted,Wed Nov 27 09:38:59 PST 2019,Wed Nov 27 09:39:21 PST 2019,Sat Nov 30 09:39:21 PST 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),hell no i would have hooked up with her,no way . i would a tried to get w / her,5 - Highly Similar,,
570,3S8A4GJRD333VG39WJP4N0RWY8NV6F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3L2IS5HSFAIDB5IUGC6HI87LUQ9UNM,A1RP234EJ8NH7K,Submitted,Wed Nov 27 09:38:02 PST 2019,Wed Nov 27 09:38:39 PST 2019,Sat Nov 30 09:38:39 PST 2019,,,,37,100% (114/114),100% (114/114),100% (114/114),? i promise i won ' t bring my friends along ! . . .,i g uarantee i will avoid in cluding my friends as partners !,5 - Highly Similar,,
571,3S8A4GJRD333VG39WJP4N0RWY8NV6F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3UWN2HHPUY5XWSQQR7BH37PX9TOSN4,A1MWYS9YMR5MGQ,Submitted,Wed Nov 27 09:37:06 PST 2019,Wed Nov 27 09:37:22 PST 2019,Sat Nov 30 09:37:22 PST 2019,,,,16,100% (2/2),100% (2/2),100% (2/2),? i promise i won ' t bring my friends along ! . . .,i g uarantee i will avoid in cluding my friends as partners !,4,,
